PERMCO,GVKEY,BOARD ID,Company,Ticker
55834,275862,783809,AQUABOUNTY TECHNOLOGIES INC,AQB
56129,32524,2722675,AQUANTIA CORP,AQ
56449,33743,2887908,AQUESTIVE THERAPETC INC,AQST
14740,63081,2452,ARADIGM CORP,ARDMQ
14740,63081,2075349,ARADIGM CORP,ARDMQ
40211,140672,24879,ARALEZ PHARMACEUTICALS INC,ARLZQ
54666,186858,2022894,ARAMARK,ARMK
54435,17567,1961442,ARATANA THERAPEUTICS,PETX
54797,19832,1702279,ARAVIVE INC,ARAV
54797,19832,2056204,ARAVIVE INC,ARAV
45059,160173,607573,ARBOR REALTY TRUST INC,ABR
53584,62475,1064121,ARBUTUS BIOPHARMA CORP,ABUS
46146,162076,464110,ARC DOCUMENT SOLUTIONS INC,ARC
15638,182309,15329,ARCA BIOPHARMA INC,ABIO
55280,23098,2285914,ARCADIA BIOSCIENCES INC,RKDA
11512,1743,2573,ARCBEST CORP,ARCB
24975,1743,2573,ARCBEST CORP,ARCB
59163,40610,3505046,ARCELLX INC,ACLX
13971,61302,2486,ARCH CAPITAL GROUP LTD,ACGL
20221,14793,2488,ARCH RESOURCES INC,ARCH
20221,14793,2540737,ARCH RESOURCES INC,ARCH
57392,37164,3286830,ARCHAEA ENERGY INC,LFG
57377,40092,3290414,ARCHER AVIATION INC,ACHR
20207,1722,2490,ARCHER-DANIELS-MIDLAND CO,ADM
32035,65009,14290,ARCHROCK INC,AROC
52690,65009,952094,ARCHROCK INC,AROC
57034,35978,3186318,ARCONIC CORP,ARNC
56541,328795,2938449,ARCOSA INC,ACA
54405,32715,1953649,ARCTURUS THERAPETCS HOLD INC,ARCT
56308,33133,2792812,ARCUS BIOSCIENCES INC,RCUS
56997,36028,3155033,ARCUTIS BIOTHERAPEUTICS INC,ARQT
54883,20645,2077794,ARDELYX INC,ARDX
53854,29064,3507074,ARENA GROUP HLDNGS INC (THE),AREN
37917,138122,2519,ARENA PHARMACEUTICALS INC,ARNA
57893,37780,3339374,ARES ACQSTN CORP,AAC
45709,161966,650003,ARES CAPITAL CORP,ARCC
54035,189516,1815524,ARES COMMERCIAL REAL ESTATE,ACRE
54837,20412,2065312,ARES MANAGEMENT CORP,ARES
5130,8832,577415,ARGAN INC,AGX
8727,15364,2542,ARGO GROUP INTL HOLDINGS LTD,ARGO
54728,187720,2042145,ARGOS THERAPEUTICS INC,ARGSQ
58908,39820,3472272,ARHAUS INC,ARHS
56482,33855,2898644,ARIDIS PHARMACEUTICALS,ARDS
58786,39726,3466020,ARIS WATER SOLUTIN INC,ARIS
54907,20748,2073894,ARISTA NETWORKS INC,ANET
7914,11872,2571,ARK RESTAURANTS CORP,ARKR
56793,312066,3042040,ARKO CORP,ARKO
32183,66085,12532,ARLINGTON ASSET INVESTMENT,AAIC
56475,33766,2893637,ARLO TECHNOLOGIES INC,ARLO
54384,17626,1950821,ARMADA HOFFLER PROPERTIES,AHH
10575,21506,2049944,ARMANINO FOODS DISTINCTION,AMNF
13099,332115,2344861,ARMATA PHARMACEUTICALS INC,ARMP
56226,32895,2767271,ARMO BIOSCIENCES INC,ARMO
52831,183822,1603163,ARMOUR RESIDENTIAL REIT INC,ARR
55529,26343,2436910,ARMSTRONG FLOORING INC,AFIIQ
51321,175689,2597,ARMSTRONG WORLD INDUSTRIES,AWI
12874,29762,10322,AROTECH CORP,ARTX
15040,63789,2612,ARQULE INC,ARQL
40981,141197,2614,ARRAY BIOPHARMA INC,ARRY.1
57368,37200,3283084,ARRAY TECHNOLOGIES INC,ARRY
12407,28853,2616,ARRIS INTERNATIONAL PLC,ARRS
20217,1773,2621,ARROW ELECTRONICS INC,ARW
1940,16668,2622,ARROW FINANCIAL CORP,AROW
12204,28806,16285,ARROWHEAD PHARMACEUTICAL INC,ARWR
54646,19107,2007187,ARROWMARK FINANCIAL CORP,BANX
57655,37495,3307513,ARS PHARMACEUTICALS INC,SPRY
56149,32607,2729338,ARSANIS INC,ASNS.1
56790,26356,3047766,ARTELO BIOSCIENCES INC,ARTL
58822,39805,3468333,ARTERIS INC,AIP
14661,17341,2642,ARTESIAN RESOURCES  -CL A,ARTNA
7094,4973,12761,ARTHUR J GALLAGHER & CO,AJG
54336,16113,1938625,ARTISAN PARTNERS ASSET MGMT,APAM
11958,27823,8338,ARTIVION INC,AORT
357,1783,2660,ARTS WAY MFG INC,ARTW
56514,34077,2921110,ARVINAS INC,ARVN
20015,1062,550880,ASA GOLD AND PRECIOUS METALS,ASA
57296,36964,3275129,ASANA INC,ASAN
42915,144640,2696,ASBURY AUTOMOTIVE GROUP INC,ABG
5957,4072,9617,ASCENA RETAIL GROUP INC,ASNAQ
53080,180821,1342778,ASCENT CAPITAL GROUP INC,ASCMA
21696,10236,29789,ASCENT INDUSTRIES CO,ACNT
50968,166460,874876,ASCENT SOLAR TECH INC,ASTI
50968,166460,3559941,ASCENT SOLAR TECH INC,ASTI
11064,18666,2061345,ASENSUS SURGICAL INC,ASXC
11713,25749,23131,ASGN INC,ASGN
44265,155754,550882,ASHFORD HOSPITALITY TRUST,AHT
55088,22119,2168159,ASHFORD INC,AINC
20222,1794,2727,ASHLAND INC,ASH
13621,61214,2781,ASML HOLDING NV,ASML
59435,41768,3581621,ASP ISOTOPES INC,ASPI
54908,187550,2076653,ASPEN AEROGELS INC,ASPN
56030,170920,463665,ASPEN GROUP INC,ASPU
13398,30870,2792,ASPEN TECHNOLOGY INC,AZPN
13398,30870,1649258,ASPEN TECHNOLOGY INC,AZPN
59277,30870,1649258,ASPEN TECHNOLOGY INC,AZPN
39154,140042,6881,ASPIRA WOMENS HEALTH INC,AWH
39154,140042,1651379,ASPIRA WOMENS HEALTH INC,AWH
53635,185289,1677474,ASSEMBLY BIOSCIENCES INC,ASMB
15802,65944,9034,ASSERTIO HOLDINGS INC,ASRT
56802,34330,3058322,ASSETMARK FIN HOLDINGS INC,AMK
362,11842,2817,ASSOCIATED BANC-CORP,ASB
55471,26413,2385290,ASSOCIATED CAPITAL GROUP INC,AC
44893,157057,550072,ASSURANT INC,AIZ
45077,157955,502210,ASSURED GUARANTY LTD,AGO
56891,38598,3080243,AST SPACEMOBILE INC,ASTS
14124,61544,2834,ASTA FUNDING INC,ASFI
13882,61069,2836,ASTEA INTERNATIONAL INC,ATEA
8299,12262,2837,ASTEC INDUSTRIES INC,ASTE
55039,21150,2155317,ASTERIAS BIOTHERAPEUTICS INC,AST
57239,39136,3244511,ASTRA SPACE INC,ASTR
55302,23980,2299963,ASTRIA THERAPEUTICS INC,ATXS
397,1823,2864,ASTRONICS CORP,ATRO
5225,1820,2862,ASTRONOVA INC,ALOT
14258,61766,28723,ASTROTECH CORP,ASTC
11455,25138,635120,ASURE SOFTWARE INC,ASUR
55934,31292,2656454,ASV HOLDINGS INC,ASV
55677,26144,2502547,AT HOME GROUP INC,HOME
21645,9899,27163,AT&T INC,T
55066,21012,2157602,ATARA BIOTHERAPEUTICS INC,ATRA
57418,37292,3291371,ATEA PHARMACEUTICALS INC,AVIR
56796,35210,3043280,ATERIAN INC,ATER
52766,177930,632235,ATHENAHEALTH INC,ATHN.2
55979,31405,2668962,ATHENEX INC,ATNXQ
52874,176017,463422,ATHERSYS INC,ATHX
57333,36915,3268571,ATHIRA PHARMA INC,ATHA
21722,10405,1416,ATI INC -NEW,ATI
57205,296677,3247527,ATI PHYSICAL THERAPY INC,ATIP
56734,34560,3028613,ATIF HOLDINGS LTD,ATIF
55595,27014,2469741,ATKORE INC,ATKR
54311,27186,1924862,ATLANTA BRAVES HOLDINGS INC,BATRK
5,16671,2917,ATLANTIC AMERICAN CORP,AAME
55423,179048,2358351,ATLANTIC CAP BANCSHARES INC,ACBI
45707,266216,661091,ATLANTIC COAST FINANCIAL CP,ACFC
53455,162346,1000160,ATLANTIC POWER CORP,AT
12461,19713,31761,ATLANTIC UNION BANKSHRS CRP,AUB
16488,119714,7550,ATLANTICUS HOLDINGS CORP,ATLC
13927,61155,2949,ATLAS AIR WORLDWIDE HLDG INC,AAWW
50950,166458,893782,ATLAS ENERGY GROUP LLC,ATLS
55178,166458,893782,ATLAS ENERGY GROUP LLC,ATLS
54328,186230,1886379,ATLAS FINANCIAL HOLDINGS INC,AFHIF
55509,26494,2371983,ATLASSIAN CORP,TEAM
6748,4383,2963,ATMOS ENERGY CORP,ATO
11204,24708,2940,ATN INTERNATIONAL INC,ATNI
55668,27737,2502436,ATOMERA INC,ATOM
54269,185659,1903262,ATOSSA THERAPEUTICS INC,ATOS
56791,35270,3046594,ATRECA INC,BCEL
47203,163889,420088,ATRICURE INC,ATRC
392,1234,2975,ATRION CORP,ATRI
12345,28712,990,ATRM HOLDINGS INC,ATRM
14045,22136,1144764,ATTIS INDUSTRIES INC,ATIS
14045,22136,2648322,ATTIS INDUSTRIES INC,ATIS
55276,23627,2242996,ATYR PHARMA INC,LIFE
13966,61055,805135,AUBURN NATIONAL BANCORP,AUBN
34977,117902,10748,AUDACY INC,AUDA
57911,36089,3350170,AUDDIA INC,AUUD
55613,27669,2493943,AUDENTES THERAPEUTICS INC,BOLD
56512,17754,2909828,AUDIOEYE INC,AEYE
58828,38239,3467893,AUGMEDIX INC,AUGX
15236,64163,9261,AULT ALLIANCE INC,AULT
58829,39872,3469795,AURA BIOSCIENCES INC,AURA
9989,14913,3034,AURA SYSTEMS INC,AUSI
55021,117829,1604057,AURINIA PHARMACEUTICALS INC,AUPH
58152,38107,3365835,AURORA INNOVATION INC,AUR
57888,38057,3356365,AUSTERLITZ ACQ CORP I,AUS
58645,23001,3440208,AUTHID INC,AUID
7623,1878,3118,AUTODESK INC,ADSK
20235,1891,3101,AUTOMATIC DATA PROCESSING,ADP
10594,9063,3143,AUTONATION INC,AN
13710,31775,15600,AUTOSCOPE TECHNOLOGIES CORP,AATC
16449,119173,3112,AUTOWEB INC,AUTO
29009,23809,3154,AUTOZONE INC,AZO
56390,33610,2827524,AVALARA INC,AVLR
55454,26149,2350881,AVALO THERAPEUTICS INC,AVTX
53603,105475,1649978,AVALON ADVANCED MATERIALS,AVLNF
56585,34382,2940232,AVALON GLOBOCARE CORP,ALBT
34772,110802,3167,AVALON HOLDINGS CORP,AWX
30345,29875,3169,AVALONBAY COMMUNITIES INC,AVB
55034,21352,2163304,AVANOS MEDICAL INC,AVNS
16347,116772,15984,AVANTAX INC,AVTA
56721,35065,3033152,AVANTOR INC,AVTR
56216,32855,2762605,AVAYA HLDGS CORP,AVYAQ
58195,38688,3388282,AVEANNA HCARE HOLD INC,AVAH
56642,34682,2994878,AVEDRO INC,AVDR.1
55980,31848,2673008,AVENUE THERAPEUTICS INC,ATXI
53366,184046,1633480,AVEO PHARMACEUTICALS INC,AVEO
56888,39157,3083052,AVEPOINT INC,AVPT
20238,1913,3210,AVERY DENNISON CORP,AVY
55519,26818,2408287,AVEXIS INC,AVXS
51949,176572,920131,AVIAT NETWORKS INC,AVNW
9899,14603,24165,AVID BIOSERVICES INC,CDMO
12009,27925,3230,AVID TECHNOLOGY INC,AVID
57130,36473,3200649,AVIDITY BIOSCIENCE INC,RNA
58777,39685,3462294,AVIDXCHANGE HOLDINGS INC,AVDX
29808,28194,24748,AVIENT CORP,AVNT
39140,28194,24748,AVIENT CORP,AVNT
55167,22704,2212394,AVINGER INC,AVGR
26169,13400,1190873,AVINO SILVER & GOLD MINS LTD,ASM
6391,3278,6237,AVIS BUDGET GROUP INC,CAR
21890,11304,3244,AVISTA CORP,AVA
56920,253355,880508,AVITA MEDICAL INC,RCEL
20239,1919,3248,AVNET INC,AVT
56399,33657,2829609,AVROBIO INC,AVRO
25544,1072,3262,AVX CORP,AVX
30930,1072,3262,AVX CORP,AVX
14889,63454,3264,AWARE INC,AWRE
55099,22134,2166082,AXALTA COATING SYSTEMS LTD,AXTA
37913,137602,3286,AXCELIS TECHNOLOGIES INC,ACLS
56735,35089,3030080,AXCELLA HEALTH INC,AXLA
8839,190355,1971670,AXOGEN INC,AXGN
41562,143912,30004,AXON ENTERPRISE INC,AXON
56556,34342,2937825,AXONICS INC,AXNX
46441,162560,643128,AXOS FINANCIAL INC,AX
55477,26349,2364297,AXSOME THERAPEUTICS INC,AXSM
16121,110760,3310,AXT INC,AXTI
57083,36302,645195,AYALA PHARMACEUTIC INC,ADXS
57083,36302,1996272,AYALA PHARMACEUTIC INC,ADXS
46446,36535,780519,AYRO INC,AYRO
56089,179461,2716464,AYTU BIOPHARMA INC,AYTU
57095,36193,3200809,AZEK COMPANY INC (THE),AZEK
13539,31477,5192,AZENTA INC,AZTA
430,1926,3344,AZZ INC,AZZ
45679,158743,95972,B&G FOODS INC,BGS
52681,178073,1042444,B. RILEY FINANCIAL INC,RILY
55369,178073,2308192,B. RILEY FINANCIAL INC,RILY
54441,179060,1076543,B2GOLD CORP,BTG
55288,23865,2300934,BABCOCK & WILCOX ENTERPRISES,BW
58927,39910,3474055,BACKBLAZE INC,BLZE
20250,1968,3392,BADGER METER INC,BMI
56576,34415,2945173,BAIN CAP SPECIALTY FIN INC,BCSF
20253,32106,3415,BAKER HUGHES CO,BKR
57364,39909,3271811,BAKKT HOLDINGS INC,BKKT
8237,1979,3424,BALCHEM CORP  -CL B,BCPC
20257,1988,3439,BALL CORP,BALL
14111,28724,3441,BALLARD POWER SYSTEMS INC,BLDP
56665,27240,9556,BALLYS CORP,BALY
43449,149618,883085,BANC OF CALIFORNIA INC,BANC
12058,28022,3466,BANCFIRST CORP/OK,BANF
55745,28525,2647996,BANCORP 34 INC,BCTF
44891,158587,591579,BANCORP INC,TBBK
53031,180169,1280717,BANCORP OF NEW JERSEY INC,BKJ
56150,32571,2726417,BANDWIDTH INC,BAND
56557,150803,2935509,BANK FIRST CORP,BFC
3151,7647,4504,BANK OF AMERICA CORP,BAC
45295,112112,25905,BANK OF COMMERCE HOLDINGS,BOCH
589,2005,253576,BANK OF HAWAII CORP,BOH
17669,31764,481147,BANK OF MARIN BANCORP,BMRC
20265,2019,4520,BANK OF NEW YORK MELLON CORP,BK
20265,2019,945834,BANK OF NEW YORK MELLON CORP,BK
53976,136844,1792492,BANK OF THE JAMES FINANCIAL,BOTJ
15596,65106,4527,BANK OZK,OZK
8677,17641,810914,BANK SOUTH CAROLINA CORP,BKSC
56516,34132,2917470,BANK7 CORP,BSVN
46844,161942,803651,BANKFINANCIAL CORP,BFIN
53647,185824,1684607,BANKUNITED INC,BKU
54858,160423,2068322,BANKWELL FINANCIAL GROUP INC,BWFG
14091,61487,3541,BANNER CORP,BANR
32069,31895,647263,BAR HARBOR BANKSHARES,BHB
59120,170535,3499401,BARFRESH FOOD GROUP INC,BRFH
51821,176725,460938,BARINGS BDC INC,BBDC
55190,22982,2218953,BARINGTON/HILCO ACQ CORP,BHAC.1
57542,38937,3297616,BARK INC,BARK
55342,23208,2315506,BARNES & NOBLE EDUCATION INC,BNED
29955,28924,3593,BARNES & NOBLE INC,BKS
20270,2049,3594,BARNES GROUP INC,B
20271,2052,3599,BARNWELL INDUSTRIES,BRN
12197,28410,3615,BARRETT BUSINESS SVCS INC,BBSI
20065,2055,3618,BARRICK GOLD CORP,GOLD
50015,137024,3642,BASIC ENERGY SERVICES INC,BASXQ
676,2080,3652,BASSETT FURNITURE INDS,BSET
2664,6733,18892,BATH & BODY WORKS INC,BBWI
50735,174169,626723,BATTALION OIL CORP,BATL
50735,174169,3167794,BATTALION OIL CORP,BATL
45537,65808,925192,BATTLE NORTH GOLD CORP,BNAUF
56926,35796,3117111,BAUDAX BIO INC,BXRX
59281,40605,3530024,BAUSCH & LOMB CORP,BLCO
12952,29955,4427,BAUSCH HEALTH COMPANIES INC,BHC
20277,2086,3684,BAXTER INTERNATIONAL INC,BAX
13085,17815,5900,BAY BANCORP INC,BYBK
56364,161023,2813360,BAYCOM CORP,BCML
50468,29135,3709,BAYTEX ENERGY CORP,BTE
15061,63930,11547,BBQ HOLDINGS INC,BBQ
780,2849,7518,BBVA COMPASS BANCSHARES INC,BBVA1
780,2849,1713265,BBVA COMPASS BANCSHARES INC,BBVA1
29629,5849,4182,BBX CAPITAL CORP,BBX
49991,147312,806563,BCB BANCORP INC,BCBP
20245,2137,3782,BCE INC,BCE
57540,39112,3303041,BEACHBODY CO INC (THE),BODY
45555,160598,378966,BEACON ROOFING SUPPLY INC,BECN
56700,184345,3022539,BEAM GLOBAL,BEEM
57019,35714,3158342,BEAM THERAPEUTICS INC,BEAM
14587,62755,99,BEAR STATE FINANCIAL INC,BSF
17970,129823,3884,BEASLEY BROADCAST GROUP INC,BBGI
57365,38768,3275063,BEAUTY HEALTH CO (THE),SKIN
30251,29755,3897,BEAZER HOMES USA INC,BZH
16158,111662,3898,BEBE STORES INC,BEBE
20284,2111,3903,BECTON DICKINSON & CO,BDX
11558,25338,3904,BED BATH & BEYOND INC,BBBYQ
6653,2124,3946,BEL FUSE INC,BELFB
29956,28940,5455,BELDEN INC,BDC
59258,34025,3528578,BELITE BIO INC -ADR,BLTE
55191,22927,2217039,BELLEROPHON THERAPEUTICS INC,BLPH
55143,22258,2179007,BELLICUM PHARMACEUTICALS INC,BLCM
56896,35684,3095969,BELLRING BRANDS INC,BRBR
59201,35684,3095969,BELLRING BRANDS INC,BRBR
44380,137090,71573,BELLUS HEALTH INC,BLU
20292,2154,3994,BEMIS CO INC,BMS
26087,23084,4002,BENCHMARK ELECTRONICS INC,BHE
52541,177300,947154,BENEFICIAL BANCORP INC,BNCL
54550,18561,1984495,BENEFITFOCUS INC,BNFT
54330,16886,1930647,BENEFYTT TECHNOLOGIES INC,BFYT
55390,254381,67941,BENITEC BIOPHARMA LTD,BNTC
57693,39783,3323807,BENSON HILL INC,BHIL
57336,37076,3270980,BENTLEY SYSTEMS INC,BSY
544,14822,4078,BERKLEY (W R) CORP,WRB
7585,120193,4079,BERKSHIRE BANCORP INC,BERK
57651,39316,3309306,BERKSHIRE GREY INC,BGRY
540,2176,4080,BERKSHIRE HATHAWAY,BRK.B
9020,13427,492537,BERKSHIRE HATHAWAY ENERGY CO,BRK1
37659,137351,4081,BERKSHIRE HILLS BANCORP INC,BHLB
9309,13431,4103,BERRY CORP,BRY
9309,13431,2889159,BERRY CORP,BRY
56450,13431,2889159,BERRY CORP,BRY
54198,180483,1893368,BERRY GLOBAL GROUP INC,BERY
7506,2184,4118,BEST BUY CO INC,BBY
58331,184548,3415617,BETTER CHOICE CO INC,BTTR
57762,39994,3325600,BETTER THERAPEUTICS INC,BTTX
31755,63718,4173,BEXIL CORP,BXLC
56732,33467,3029477,BEYOND AIR INC,XAIR
56715,34447,3027499,BEYOND MEAT INC,BYND
55884,29207,2630414,BEYONDSPRING INC,BYSI
17502,127377,11033,BGC GROUP INC,BGC
55040,20044,1701326,BGSF INC,BGSF
43250,145041,247097,BIG 5 SPORTING GOODS CORP,BGFV
20505,12123,4262,BIG LOTS INC,BIG
57939,37966,3343565,BIGBEAR AI HOLDINGS INC,BBAI
57192,36754,3244384,BIGCOMMERCE HOLDIN INC,BIGC
4255,3424,29151,BIGLARI HOLDINGS INC,BH
56959,35868,3128176,BILL HOLDINGS INC,BILL
45531,264510,642791,BIMINI CAPITAL MANAGEMENT,BMNM
45531,264510,1144003,BIMINI CAPITAL MANAGEMENT,BMNM
59368,41176,3562113,BIOAFFINITY TECHNOLOGIES INC,BIAF
54385,196160,1951351,BIOAMBER INC,BIOAQ
57614,37541,3314470,BIOATLA INC,BCAB
56859,24598,3065413,BIOCARDIA INC,BCDA
54730,19117,2041390,BIOCEPT INC,BIOCQ
12902,29837,4327,BIOCRYST PHARMACEUTICALS INC,BCRX
43249,148219,565097,BIODELIVERY SCIENCES INTL,BDSI
57427,37134,3290395,BIODESIX INC,BDSX
58833,39342,3469921,BIOFRONTERA INC,BFRI
11112,24468,15481,BIOGEN INC,BIIB
11112,24468,440155,BIOGEN INC,BIIB
55963,31094,2033863,BIOHAVEN PHRMCUTCL HLD,BHVN.1
15441,64645,1145148,BIO-KEY INTERNATIONAL INC,BKYI
15441,64645,2683555,BIO-KEY INTERNATIONAL INC,BKYI
11250,24797,1045081,BIOLARGO INC,BLGO
11801,23291,4345,BIOLASE INC,BIOL
10390,17199,8339,BIOLIFE SOLUTIONS INC,BLFS
16668,122257,4354,BIOMARIN PHARMACEUTICAL INC,BMRN
58196,38529,3383124,BIOMEA FUSION INC,BMEA
3213,7662,2514597,BIOMERICA INC,BMRA
56483,33749,2901555,BIONANO GENOMICS INC,BNGO
54782,165563,2052614,BIO-PATH HOLDINGS INC,BPTH
655,2220,4311,BIO-RAD LABORATORIES INC,BIO
58928,66042,3472355,BIORESTORATIVE THERAPIES INC,BRTX
56515,21824,3057677,BIOSIG TECHNOLOGIES INC,BSGM
11206,24710,1324393,BIOSPECIFICS TECHNOLOGIES CP,BSTC
58115,38200,3359531,BIOTE CORP,BTMD
10107,15414,30123,BIO-TECHNE CORP,TECH
52967,179441,535040,BIOTELEMETRY INC,BEAT.2
58647,26891,3441366,BIOTRICITY INC,BTCY
57918,27644,3346148,BIOVENTUS INC,BVS
55837,29819,2607844,BIOVERATIV INC,BIVV
57335,19549,3269925,BIOVIE INC,BIVI
56292,32941,2789784,BIOXCEL THERAPEUTICS INC,BTAI
57704,37658,3325560,BIRD GLOBAL INC,BRDS
58997,37658,3325560,BIRD GLOBAL INC,BRDS
48784,165557,812326,BIRKS GROUP INC,BGI
15962,66610,4447,BIRNER DENTAL MGMT SVCS INC,BDMS
56295,32878,2795876,BIT DIGITAL INC,BTBT
15025,63739,6633,BJ'S RESTAURANTS INC,BJRI
56394,33718,2833928,BJS WHSL CLUB HLDGS INC,BJ
65,1117,26018,BK TECHNOLOGIES CORP,BKTI
537,146734,4552,BKF CAPITAL GROUP INC,BKFG
537,146734,1105032,BKF CAPITAL GROUP INC,BKFG
11855,26012,4558,BLACK BOX CORP,BBOX
56992,36052,3154242,BLACK DIAMOND THERAPEUTICS,BDTX
511,2259,4560,BLACK HILLS CORP,BKH
53037,180272,1090529,BLACK KNIGHT INC,BKI
55251,180272,2287416,BLACK KNIGHT INC,BKI
56055,180272,2287416,BLACK KNIGHT INC,BKI
55252,23433,2241582,BLACK STONE MINERALS LP,BSM
45417,260893,466388,BLACKBAUD INC,BLKB
16396,65986,26104,BLACKBERRY LTD,BB
58925,26630,3473963,BLACKBOXSTOCKS INC,BLBX
54375,17550,1947127,BLACKHAWK NETWORK HLDGS INC,HAWK
55746,28420,2551152,BLACKLINE INC,BL
52370,177782,1023291,BLACKROCK CAPITAL INVT CORP,BKCC
36336,124434,4584,BLACKROCK INC,BLK
54065,171023,1811454,BLACKROCK TCP CAPITAL,TCPC
56931,39621,3102355,BLACKSKY TECHNOLOGY INC,BKSY
52388,177088,55498,BLACKSTONE INC,BX
20378,20791,5749,BLACKSTONE MORTGAGE TR INC,BXMT
56889,38779,3080966,BLADE AIR MOBILITY INC,BLDE
58519,39056,3422984,BLEND LABS INC,BLND
56265,184049,2777864,BLINK CHARGING CO,BLNK
20309,2269,4621,BLOCK H & R INC,HRB
55474,26367,2364234,BLOCK INC,SQ
31377,61712,4626,BLONDER TONGUE LABS INC,BDRL
56445,33668,2889849,BLOOM ENERGY CORP,BE
54162,171049,1878334,BLOOMIN' BRANDS INC,BLMN
55967,31624,2673835,BLUE APRON HOLDNG INC,APRN
54719,23167,2035856,BLUE BIRD CORP,BLBD
55346,24437,2310022,BLUE BUFFALO PET PRODUCTS,BUFF.
58551,38764,3423094,BLUE FOUNDRY BANCORP,BLFY
54948,20913,2130638,BLUE HILLS BANCORP INC,BHBK
56808,33337,3058459,BLUE OWL CAPITAL CORP,OBDC
57399,38845,3287705,BLUE OWL CAPITAL INC,OWL
56960,105616,3134497,BLUE RIDGE BANKSHARES INC,BRBS
58929,36213,3472164,BLUE STAR FOODS CORP,BSFC
59168,39863,3510236,BLUE WATER BIOTECH INC,BWV
54424,17998,1959389,BLUEBIRD BIO INC,BLUE
56019,39571,2680339,BLUEGREEN VACATIONS HOL CORP,BVH
7869,11877,4675,BLUEGREEN VACATNS CORP,BXG
7869,11877,2730194,BLUEGREEN VACATNS CORP,BXG
56130,11877,4675,BLUEGREEN VACATNS CORP,BXG
56130,11877,2730194,BLUEGREEN VACATNS CORP,BXG
58924,39821,3474702,BLUEJAY DIAGNOSTICS INC,BJDX
52550,177945,1702333,BLUEKNIGHT ENERGY PRTNRS LP,BKEP
46016,161813,622717,BLUELINX HOLDINGS INC,BXC
55224,23407,2241578,BLUEPRINT MEDICINES CORP,BPMC
59384,41623,2063117,BLUEROCK HOMES TRST INC,BHM
54760,19275,2063117,BLUEROCK RESIDENTIAL GROWTH,BRG
57402,37273,3290175,BLUESCAPE OPP ACQ CORP,BOAC
56477,37673,2905762,BM TECHNOLOGIES INC,BMTX
11096,24415,5298,BMC STOCK HOLDINGS INC,BMCH
11096,24415,1971658,BMC STOCK HOLDINGS INC,BMCH
54515,24415,1971658,BMC STOCK HOLDINGS INC,BMCH
13845,60990,4700,BNCCORP INC,BNCC
41075,29552,807756,BOARDWALK REAL ESTATE TRUST,BOWFF
20315,2285,4730,BOEING CO,BA
56998,35646,3147481,BOGOTA FINANCIAL CORP,BSBK
53779,186288,1700873,BOINGO WIRELESS INC,WIFI
54318,16486,1929884,BOISE CASCADE CO,BCC
55264,23594,2243725,BOJANGLES' INC,BOJA
11106,24447,4753,BOK FINANCIAL CORP,BOKF
58832,26579,3463271,BONE BIOLOGICS CORP,BBLG
16454,119314,25022,BOOKING HOLDINGS INC,BKNG
55042,21898,2162228,BOOT BARN HOLDINGS INC,BOOT
53550,185881,1672856,BOOZ ALLEN HAMILTON HLDG CP,BAH
29936,28742,4839,BORGWARNER INC,BWA
31190,61581,4855,BOSTON BEER INC  -CL A,SAM
55982,27977,2670446,BOSTON OMAHA CORP,BOC
12848,29211,4862,BOSTON PRIVATE FINL HOLDINGS,BPFH
31991,64925,4863,BOSTON PROPERTIES INC,BXP
29489,25279,4865,BOSTON SCIENTIFIC CORP,BSX
16410,118223,4873,BOTTOMLINE TECHNOLOGIES INC,EPAY
16506,27760,9335,BOWFLEX INC,BFX
614,2342,4901,BOWL AMERICA INC  -CL A,BWL.A
58056,37855,3359431,BOWLERO CORP,BOWL
58281,38754,3391242,BOWMAN CONSLTG GRP LTD,BWMN
55158,20088,2210362,BOX INC,BOX
57660,37476,3315875,BOXED INC,BOXDQ
56151,24421,2739107,BOXLIGHT CORP,BOXL
29992,29011,4912,BOYD GAMING CORP,BYD
56107,32413,2719421,BP MIDSTREAM PARTNERS,BPMP
7113,2352,4972,BRADY CORP,BRC
54623,19084,2011982,BRAEMAR HOTELS & RESORTS INC,BHR
55022,153957,2152199,BRAINSTORM CELL THERAPEUTICS,BCLI
21107,13562,5006,BRANDYWINE REALTY TRUST,BDN
53533,185194,1668860,BRAVO BRIO RESTAURANT GP INC,BBRG
58914,39942,3476467,BRAZE INC,BRZE
57972,38029,3356700,BRC INC,BRCC
59200,38029,3356700,BRC INC,BRCC
41671,143974,1451,BREAD FINANCIAL HOLDINGS INC,BFH
58503,39088,3422952,BRIDGE INV GRP HLD INC,BRDG
56787,35264,3049814,BRIDGEBIO PHARMA INC,BBIO
52371,176768,623721,BRIDGELINE DIGITAL INC,BLIN
56293,33131,2792143,BRIDGEWATER BANCSHARES,BWB
644,2390,5086,BRIDGFORD FOODS CORP,BRID
20330,2393,5089,BRIGGS & STRATTON,BGGSQ
56693,35004,3022442,BRIGHAM MINERALS INC,MNRL
59279,41083,3532801,BRIGHT GREEN CORP,BGXX
58332,38856,3411709,BRIGHT HEALTH GROUP INC,BHG
15651,65275,1927870,BRIGHT HORIZONS FAMILY SOLTN,BFAM
15812,65275,5091,BRIGHT HORIZONS FAMILY SOLTN,BFAM
