permco,gvkey,boardid,company,ticker,ggroup,gsector,sic,state
20791,5046,12984,GENERAL DYNAMICS CORP,GD,2010,20,3721,VA
20792,5047,12986,GENERAL ELECTRIC CO,GE,2010,20,9997,MA
20798,5071,13034,GENERAL MILLS INC,GIS,3020,30,2040,MN
20799,5073,13005,GENERAL MOTORS CO,GM,2510,25,3711,MI
20799,5073,1554402,GENERAL MOTORS CO,GM,2510,25,3711,MI
20799,5073,1673114,GENERAL MOTORS CO,GM,2510,25,3711,MI
53554,5073,1673114,GENERAL MOTORS CO,GM,2510,25,3711,MI
20805,5109,13056,GENESCO INC,GCO,2550,25,5661,TN
5242,5116,13104,GENTEX CORP,GNTX,2510,25,3714,MI
20807,5125,13110,GENUINE PARTS CO,GPC,2550,25,5013,GA
3641,5149,13213,GETTY REALTY CORP,GTY,6010,60,6798,NY
6080,5165,13266,GIGA-TRONICS INC,GIGA,2010,20,3670,CA
20819,5179,13324,GLATFELTER CORP,GLT,1510,15,2621,NC
54593,3592,1995402,ONEMAIN HOLDINGS INC,OMF,4020,40,6141,IN
5929,5205,13516,GOLD RESERVE INC,GDRZF,1510,15,1040,WA
20832,5218,13561,GOLDFIELD CORP,GV.2,2010,20,1623,FL
20834,5234,13610,GOODYEAR TIRE & RUBBER CO,GT,2510,25,3011,OH
20836,5237,13618,GORMAN-RUPP CO,GRC,2010,20,3561,OH
20840,5250,13714,GRACE (W R) & CO,GRA,1510,15,2810,MD
31735,5250,13714,GRACE (W R) & CO,GRA,1510,15,2810,MD
34684,5250,13714,GRACE (W R) & CO,GRA,1510,15,2810,MD
2002,5252,13715,GRACO INC,GGG,2010,20,3561,MN
2004,5254,13720,GRAHAM CORP,GHM,2010,20,3443,NY
20841,5256,13725,GRAINGER (W W) INC,GWW,2010,20,5000,IL
1908,5284,13794,GRAY TELEVISION INC,GTN,5020,50,4833,GA
21032,6334,13822,GREAT PLAINS ENERGY INC,GXP,5510,55,4911,MO
27374,5338,13891,GREIF INC  -CL A,GEF,1510,15,2650,OH
20981,5987,13915,GRIFFON CORP,GFF,2010,20,3420,NY
1308,3691,23530,GT BIOPHARMA INC,GTBP,3520,35,2834,CA
1308,3691,3350556,GT BIOPHARMA INC,GTBP,3520,35,2834,CA
20550,3708,31287,WENDY'S CO,WEN,2530,25,5812,OH
1957,5379,14109,GULFMARK OFFSHORE INC,GLF,1010,10,4412,TX
2072,5395,14144,GYRODYNE LLC,GYRO,6010,60,6512,NY
55407,5395,14144,GYRODYNE LLC,GYRO,6010,60,6512,NY
20868,5439,14212,HALLIBURTON CO,HAL,1010,10,1389,TX
20887,5518,14399,HASBRO INC,HAS,2520,25,3944,RI
2089,5523,14427,HAVERTY FURNITURE,HVT,2550,25,5712,GA
20890,5526,14433,HAWAIIAN ELECTRIC INDS,HE,5510,55,4911,HI
2238,5530,14441,HAWKINS INC,HWKN,1510,15,5160,MN
6616,5539,14509,HEALTHCARE SERVICES GROUP,HCSG,2020,20,7340,PA
20897,5560,14555,HECLA MINING CO,HL,1510,15,1040,ID
20898,5567,14568,HEICO CORP,HEI,2010,20,3724,FL
2116,5572,14588,HELEN OF TROY LTD,HELE,2520,25,3634,TX
20902,5581,14617,HELMERICH & PAYNE,HP,1010,10,1381,OK
26224,5583,1668712,HEMISPHERE ENERGY CORP,HMENF,1010,10,1311,BC
20561,3813,29978,TARGET CORP,TGT,2550,25,5331,MN
20906,5597,14714,HERSHEY CO,HSY,3020,30,2060,PA
34736,5600,2482066,HERTZ GLOBAL HOLDINGS INC,HTZ,2030,20,7510,FL
34736,5600,3472926,HERTZ GLOBAL HOLDINGS INC,HTZ,2030,20,7510,FL
51423,5600,3472926,HERTZ GLOBAL HOLDINGS INC,HTZ,2030,20,7510,FL
55584,5600,2482066,HERTZ GLOBAL HOLDINGS INC,HTZ,2030,20,7510,FL
55584,5600,3472926,HERTZ GLOBAL HOLDINGS INC,HTZ,2030,20,7510,FL
2130,5608,14728,HEXCEL CORP,HXL,2010,20,2821,CT
20922,5667,14955,HF SINCLAIR CORP,DINO,1010,10,2911,TX
20913,5639,14805,HILL-ROM HOLDINGS INC,HRC,3510,35,2590,IL
20915,5643,14812,HILTON WORLDWIDE HOLDINGS,HLT,2530,25,7011,VA
20915,5643,2022926,HILTON WORLDWIDE HOLDINGS,HLT,2530,25,7011,VA
54672,5643,2022926,HILTON WORLDWIDE HOLDINGS,HLT,2530,25,7011,VA
20866,5408,14887,HMG COURTLAND PROPERTIES,HMG,6010,60,6798,FL
2191,5690,15023,HNI CORP,HNI,2020,20,2522,IA
5085,5680,14982,HOME DEPOT INC,HD,2550,25,5211,GA
5890,5681,15003,HOMEFED CORP,HOFD,6010,60,6552,CA
7154,5697,15046,HOOPER HOLMES INC,HPHWQ,3510,35,8090,KS
20932,5709,15070,HORMEL FOODS CORP,HRL,3020,30,2011,MN
21157,7063,15093,HOST HOTELS & RESORTS INC,HST,6010,60,6798,MD
20942,5750,15128,HOVNANIAN ENTRPRS INC  -CL A,HOV,2520,25,1531,NJ
20908,5606,14722,HP INC,HPQ,4520,45,3570,CA
20945,5764,15173,HUBBELL INC,HUBB,2010,20,3640,CT
6606,5783,15223,HUNT (JB) TRANSPRT SVCS INC,JBHT,2030,20,4213,AR
2093,5786,15235,HUNTINGTON BANCSHARES,HBAN,4010,40,6020,OH
2235,5788,15241,HURCO COS INC,HURC,2010,20,3823,IN
1263,3937,9306,PYXUS INTERNATIONAL INC,PYYX,3020,30,5190,NC
1263,3937,3202370,PYXUS INTERNATIONAL INC,PYYX,3020,30,5190,NC
36557,5792,15260,HUTTIG BUILDING PRODUCTS INC,HBP,2010,20,5031,MO
36557,5792,2021431,HUTTIG BUILDING PRODUCTS INC,HBP,2010,20,5031,MO
5624,5811,15295,HYDROMER INC,HYDI,1510,15,2851,NJ
29244,3962,22448,NORTECH SYSTEMS INC,NSYS,4520,45,3679,MN
20965,5870,15470,IDACORP INC,IDA,5510,55,4911,ID
11963,5831,15505,IEC ELECTRONICS CORP,IEC,4520,45,3672,NY
2282,5932,15507,IEH CORP,IEHC,4520,45,3678,NY
20968,5878,15580,ILLINOIS TOOL WORKS,ITW,2010,20,3560,IL
6560,5902,15684,IMMUNOMEDICS INC,IMMU,3520,35,2835,NJ
20972,5903,15708,IMPERIAL OIL LTD,IMO,1010,10,2911,AB
1367,4066,23113,OMNICOM GROUP INC,OMC,5020,50,7311,NY
6142,6021,16131,INRAD OPTICS INC,INRD,4520,45,3679,NJ
7518,4498,16168,INSTEEL INDUSTRIES,IIIN,2010,20,3310,NC
6867,6003,16217,INTEGRATED DEVICE TECH INC,IDTI,4530,45,3674,CA
2367,6008,16239,INTEL CORP,INTC,4530,45,3674,CA
5184,6100,16334,INTERDIGITAL INC,IDCC,4510,45,6794,DE
5184,6100,1141059,INTERDIGITAL INC,IDCC,4510,45,6794,DE
6257,6033,16335,INTERDYNE CO,ITDN,,,9995,CA
5925,6034,16341,INTERFACE INC,TILE,2020,20,2273,GA
20997,6136,16427,INTERPUBLIC GROUP OF COS,IPG,5020,50,7311,NY
20990,6066,16506,INTL BUSINESS MACHINES CORP,IBM,4510,45,7370,NY
20991,6078,16530,INTL FLAVORS & FRAGRANCES,IFF,1510,15,2860,NY
20994,6104,16569,INTL PAPER CO,IP,1510,15,2631,TN
27852,6116,16584,INTL SPEEDWAY CORP  -CL A,ISCA,2530,25,7948,FL
7029,6158,16695,INVACARE CORP,IVCRQ,3510,35,3842,OH
20616,4145,24183,REVVITY INC,RVTY,3520,35,3826,MA
21004,6178,16938,IPALCO ENTERPRISES INC,AES4,5510,55,4911,IN
6291,6194,17077,ISRAMCO INC,ISRL.1,1010,10,1311,TX
20964,5860,17153,ITT INC,ITT,2010,20,3561,NY
21011,6216,17251,JACOBS SOLUTIONS INC,J,2020,20,7370,TX
21097,6682,18739,JEFFERIES FINANCIAL GRP INC,JEF,4020,40,6211,NY
6496,6239,17381,JEFFERIES GROUP LLC,LUK2,4020,40,6211,NY
6496,6239,1937621,JEFFERIES GROUP LLC,LUK2,4020,40,6211,NY
35031,6239,17381,JEFFERIES GROUP LLC,LUK2,4020,40,6211,NY
21018,6266,17478,JOHNSON & JOHNSON,JNJ,3520,35,2834,NJ
21019,6268,31555,JOHNSON CONTROLS INTL PLC,JCI,2010,20,3585,
21791,6268,31555,JOHNSON CONTROLS INTL PLC,JCI,2010,20,3585,
2488,6326,17666,KAMAN CORP,KAMN,2010,20,3720,CT
2502,6333,17687,KANSAS CITY LIFE INS CO,KCLI,4030,40,6311,MO
21033,6335,17690,KANSAS CITY SOUTHERN,KSU,2030,20,4011,MO
21041,6375,17777,KELLANOVA,K,3020,30,2040,MI
2519,6379,17781,KELLY SERVICES INC  -CL A,KELYA,2020,20,7363,MI
21045,6386,17800,KENNAMETAL INC,KMT,2010,20,3540,PA
2527,6410,17848,KEWAUNEE SCIENTIFIC CORP,KEQU,3510,35,3821,NC
6093,6416,17858,KEY TRONIC CORP,KTCC,4520,45,3670,WA
2498,6433,17910,KIMBALL INTERNATIONAL  -CL B,KBAL,2020,20,2520,IN
21055,6435,17913,KIMBERLY-CLARK CORP,KMB,3030,30,2621,TX
1610,4485,8822,KINGSTONE COS INC,KINS,4030,40,6331,NY
21057,6461,17965,KIRBY CORP,KEX,2030,20,4400,TX
2551,6304,17984,KLA CORP,KLAC,4530,45,3827,CA
2573,6497,18151,KOSS CORP,KOSS,2520,25,3651,WI
20900,5568,14582,KRAFT HEINZ CO,KHC,3020,30,2030,PA
20900,5568,2302079,KRAFT HEINZ CO,KHC,3020,30,2030,PA
55296,5568,2302079,KRAFT HEINZ CO,KHC,3020,30,2030,PA
21068,6502,18195,KROGER CO,KR,3010,30,5411,OH
1543,4367,3401719,WEATHERFORD INTL PLC,WFRD,1010,10,1381,TX
2552,6509,18229,KULICKE & SOFFA INDUSTRIES,KLIC,4530,45,3559,
20883,5492,14355,L3HARRIS TECHNOLOGIES INC,LHX,2010,20,3812,FL
54961,4384,2128711,MARATHON DIGITAL HOLDNGS INC,MARA,4510,45,7372,NV
7013,6565,18384,LAM RESEARCH CORP,LRCX,4530,45,3559,CA
2600,6573,18410,LANCASTER COLONY CORP,LANC,3020,30,2030,OH
2615,6543,18544,LA-Z-BOY INC,LZB,2520,25,2510,MI
21090,6639,18625,LEE ENTERPRISES INC,LEE,5020,50,2711,IA
21092,6653,18646,LEGG MASON INC,LM,4020,40,6282,MD
2636,6649,18648,LEGGETT & PLATT INC,LEG,2520,25,2510,MO
21095,6669,18703,LENNAR CORP,LEN,2520,25,1531,FL
21125,6848,19311,LGL GROUP INC,LGL,4520,45,3679,FL
20672,4462,550009,NEWMARKET CORP,NEU,1510,15,2860,VA
21102,6730,18888,LILLY (ELI) & CO,LLY,3520,35,2834,IN
27454,6737,18901,LINCOLN ELECTRIC HLDGS INC,LECO,2010,20,3540,OH
21105,6742,18908,LINCOLN NATIONAL CORP,LNC,4030,40,6311,PA
1783,4632,887375,LISATA THERAPEUTICS INC,LSTA,3520,35,2836,NJ
20684,4517,12407,NEXTERA ENERGY INC,NEE,5510,55,4911,FL
21110,6774,19048,LOCKHEED MARTIN CORP,LMT,2010,20,3760,MD
21111,6781,19065,LOEWS CORP,L,4030,40,6331,NY
21121,6821,19181,LOUISIANA-PACIFIC CORP,LPX,1510,15,2400,TN
2709,6829,19193,LOWE'S COS INC,LOW,2550,25,5211,NC
21072,6528,19216,LSB INDUSTRIES INC,LXU,1510,15,2810,OK
7459,6527,19232,LSI INDUSTRIES INC,LYTS,2010,20,3640,OH
2728,6831,19244,LUBYS INC,LUB,2530,25,5812,TX
2736,6845,19308,LYDALL INC,LDL,2010,20,3714,CT
1689,4699,19327,M & T BANK CORP,MTB,4010,40,6020,NY
22856,4611,11658,MACY'S INC,M,2550,25,5311,NY
26268,6946,19440,MAGNA INTERNATIONAL INC,MGA,2510,25,3714,ON
2767,6994,19580,MANITOWOC CO,MTW,2010,20,3530,WI
21795,7017,32067,MARATHON OIL CORP,MRO,1010,10,1311,TX
22405,7017,32067,MARATHON OIL CORP,MRO,1010,10,1311,TX
3031,7022,19630,MARCUS CORP,MCS,5020,50,7830,WI
21158,7065,19713,MARSH & MCLENNAN COS,MMC,4030,40,6411,NY
21161,7085,19758,MASCO CORP,MAS,2010,20,3430,MI
1620,4674,550049,REGIONS FINANCIAL CORP,RF,4010,40,6020,AL
1658,4685,31417,TRUSTMARK CORP,TRMK,4010,40,6020,MS
21168,7116,19820,MATTEL INC,MAT,2520,25,3942,CA
2784,7117,19831,MAUI LAND & PINEAPPLE CO,MLP,6010,60,6552,HI
5866,7124,19880,MAXWELL TECHNOLOGIES INC,MXWL,4520,45,3612,CA
7337,7138,19898,MAYS (J.W.) INC,MAYS,6010,60,6512,NY
2801,7146,19939,MCCORMICK & CO INC,MKC,3020,30,2090,MD
21175,7152,19941,MCDERMOTT INTL INC,MDRIQ,1010,10,8711,TX
23414,7152,19941,MCDERMOTT INTL INC,MDRIQ,1010,10,8711,TX
21177,7154,19944,MCDONALD'S CORP,MCD,2530,25,5812,IL
7301,7161,19952,MCGRATH RENTCORP,MGRC,2010,20,7359,CA
21180,7171,19966,MCKESSON CORP,MCK,3510,35,5122,TX
23057,7171,19966,MCKESSON CORP,MCK,3510,35,5122,TX
30521,7171,19966,MCKESSON CORP,MCK,3510,35,5122,TX
2825,7179,19986,MCRAE INDUSTRIES  -CL A,MCRAA,2520,25,3140,NC
21130,6865,92177,MDC HOLDINGS INC,MDC,2520,25,1531,CO
21132,6867,20003,MDU RESOURCES GROUP INC,MDU,2010,20,1700,ND
1645,4723,31946,US BANCORP,USB,4010,40,6020,MN
1788,4723,31946,US BANCORP,USB,4010,40,6020,MN
2850,7228,20186,MEDTRONIC PLC,MDT,3510,35,3845,
21188,7257,27219,MERCK & CO,MRK,3520,35,2834,NJ
21189,7260,20302,MEREDITH CORP,MDP,5020,50,2721,IA
6883,7275,20376,MESA LABORATORIES INC,MLAB,3510,35,3823,CO
21194,7279,20380,MESABI TRUST,MSB,1510,15,6795,NY
2881,7291,20423,METHODE ELECTRONICS INC,MEI,4520,45,3678,IL
27321,7309,925876,MEXCO ENERGY CORP,MXC,1010,10,1311,TX
2847,6932,468832,MGE ENERGY INC,MGEE,5510,55,4931,WI
6959,7316,20536,MICHAELS COS INC,MIK,2550,25,5945,TX
6959,7316,2080242,MICHAELS COS INC,MIK,2550,25,5945,TX
54891,7316,2080242,MICHAELS COS INC,MIK,2550,25,5945,TX
7065,7343,20589,MICRON TECHNOLOGY INC,MU,4530,45,3674,ID
3047,7346,20600,MICROSEMI CORP,MSCC,4530,45,3674,CA
7103,7350,20612,MICROWAVE FILTER CO INC,MFCO,4520,45,3679,NY
3048,7368,20638,MIDDLESEX WATER CO,MSEX,5510,55,4941,NJ
20851,5342,756178,MONEYGRAM INTERNATIONAL INC,MGI,4510,45,6099,TX
45286,5342,756178,MONEYGRAM INTERNATIONAL INC,MGI,4510,45,6099,TX
3083,6900,21270,MTS SYSTEMS CORP,MTSC,4520,45,3829,MN
20782,4988,12812,TEGNA INC,TGNA,5020,50,4833,VA
20782,4988,2044599,TEGNA INC,TGNA,5020,50,4833,VA
20782,4988,2300557,TEGNA INC,TGNA,5020,50,4833,VA
21265,6081,21684,NAVISTAR INTERNATIONAL CORP,NAV,2010,20,3711,IL
20804,5087,28937,SPX TECHNOLOGIES INC,SPXC,2010,20,3585,NC
21548,5087,28937,SPX TECHNOLOGIES INC,SPXC,2010,20,3585,NC
12603,6930,22651,NORTH AMERICAN PALLADIUM,PALDF,1510,15,1090,ON
2849,7232,20198,PASSUR AEROSPACE INC,PSSR,2010,20,7372,CT
2227,5671,24485,PINNACLE ENTERTAINMENT INC,PNK,2530,25,7990,NV
2227,5671,2449527,PINNACLE ENTERTAINMENT INC,PNK,2530,25,7990,NV
55541,5671,2449527,PINNACLE ENTERTAINMENT INC,PNK,2530,25,7990,NV
2105,5543,14484,WELLTOWER INC,WELL,6010,60,6798,OH
11011,5559,29212,STERLING INFRASTRUCTURE INC,STRL,2010,20,1600,TX
2577,6311,25061,PRIMEENERGY RESOURCES CORP,PNRG,1010,10,1311,TX
20867,5763,31938,URSTADT BIDDLE PROPERTIES,UBA,6010,60,6798,CT
2706,6788,25756,RANGE RESOURCES CORP,RRC,1010,10,1311,TX
30265,5862,25811,RAYONIER INC,RYN,6010,60,6798,FL
2293,5888,15541,TELIGENT INC,TLGTQ,3520,35,2834,NJ
20976,5918,32419,VECTREN CORP,VVC,5510,55,4923,IN
20977,5959,16041,TRANE TECHNOLOGIES PLC,TT,2010,20,3585,
20978,5968,26744,RYERSON HOLDING CORP,RYI,1510,15,5051,IL
20978,5968,1790734,RYERSON HOLDING CORP,RYI,1510,15,5051,IL
20978,5968,2132746,RYERSON HOLDING CORP,RYI,1510,15,5051,IL
54985,5968,2132746,RYERSON HOLDING CORP,RYI,1510,15,5051,IL
6914,5971,16065,WINDGEN ENERGY INC,WGEI,2010,20,5063,AZ
21179,7163,19953,S&P GLOBAL INC,SPGI,4020,40,7323,NY
21028,6307,598703,SEARS HOLDINGS CORP,SHLDQ,2550,25,5311,IL
44118,6307,598703,SEARS HOLDINGS CORP,SHLDQ,2550,25,5311,IL
2913,7315,27911,SIEBERT FINANCIAL CORP,SIEB,4020,40,6211,NY
2689,6574,18411,SNYDERS-LANCE INC,LNCE,3020,30,2052,NC
3074,7183,20024,SOLUNA HOLDINGS INC,SLNH,4510,45,3829,NY
3074,7183,3373197,SOLUNA HOLDINGS INC,SLNH,4510,45,3829,NY
21080,6547,18343,SPIRE INC,SR,5510,55,4924,MO
5292,6532,19240,XCERRA CORP,XCRA,4530,45,3825,MA
2943,7389,20683,MIKROS SYSTEMS CORP,MKRS,2010,20,3829,NJ
2949,7401,20721,MILLERKNOLL INC,MLKN,2020,20,2520,MI
2951,7402,20719,MILLER INDUSTRIES INC,MLLS,6010,60,6512,FL
2971,7420,20749,MSA SAFETY INC,MSA,2020,20,3842,PA
2978,7422,11364,EXCO RESOURCES INC,EXCE,1010,10,1311,TX
2978,7422,2751264,EXCO RESOURCES INC,EXCE,1010,10,1311,TX
16277,7422,11364,EXCO RESOURCES INC,EXCE,1010,10,1311,TX
21205,7435,20777,3M CO,MMM,2010,20,2670,MN
21206,7437,1431,ALLETE INC,ALE,5510,55,4931,MN
7093,7486,20950,MODINE MANUFACTURING CO,MOD,2510,25,3714,WI
9480,7525,21017,MONMOUTH RE INVESTMENT CP,MNR.2,6010,60,6798,NJ
10827,7526,25598,QUIDELORTHO CORP,QDEL,3510,35,2835,CA
21219,7549,21072,MOOG INC  -CL A,MOG.A,2010,20,3728,NY
21230,7585,21174,MOTOROLA SOLUTIONS INC,MSI,4520,45,3663,IL
21236,7620,21371,MURPHY OIL CORP,MUR,1010,10,1311,TX
3091,7632,16352,INTERGROUP CORP,INTG,6010,60,7011,CA
3102,7636,21423,MYERS INDUSTRIES INC,MYE,1510,15,3089,OH
3104,7637,3299324,VIATRIS INC,VTRS,3520,35,2834,PA
57529,7637,3299324,VIATRIS INC,VTRS,3520,35,2834,PA
3151,7647,4504,BANK OF AMERICA CORP,BAC,4010,40,6020,NC
21241,7648,21710,NCR VOYIX CORP,VYX,4510,45,7372,GA
31832,7648,21710,NCR VOYIX CORP,VYX,4510,45,7372,GA
21245,7658,22295,NL INDUSTRIES,NL,2020,20,3562,TX
3213,7662,2514597,BIOMERICA INC,BMRA,3510,35,2835,CA
5253,7685,21497,NAPCO SECURITY TECH INC,NSSC,4520,45,3669,NY
11980,7696,21526,NATHAN'S FAMOUS INC,NATH,2530,25,2013,NY
21255,7733,21593,NATIONAL FUEL GAS CO,NFG,5510,55,4924,NY
6173,7741,21597,NATIONAL HEALTHCARE CORP,NHC,3510,35,8051,TN
21256,7741,21597,NATIONAL HEALTHCARE CORP,NHC,3510,35,8051,TN
21258,7750,30412,TENET HEALTHCARE CORP,THC,3510,35,8062,TX
3236,7759,13657,GP STRATEGIES CORP,GPX,2020,20,8200,MD
21259,7762,21624,NATIONAL PRESTO INDS INC,NPK,2010,20,3480,WI
250,7799,21659,NATURES SUNSHINE PRODS INC,NATR,3030,30,2834,UT
250,7799,1651568,NATURES SUNSHINE PRODS INC,NATR,3030,30,2834,UT
3187,7841,8216,CREDITRISKMONITOR.COM INC,CRMZ,4020,40,7323,NY
3200,7849,21989,NEW JERSEY RESOURCES CORP,NJR,5510,55,4924,NJ
21280,7866,22034,NEW YORK TIMES CO  -CL A,NYT,5020,50,2711,NY
3178,7875,22048,NEWELL BRANDS INC,NWL,2520,25,3990,GA
21286,7881,22069,NEWMONT CORP,NEM,1510,15,1040,CO
24025,7882,22071,NEWPARK RESOURCES,NR,1010,10,5160,TX
3194,7906,22209,NIKE INC  -CL B,NKE,2520,25,3021,OR
3218,7911,22311,NOBILITY HOMES INC,NOBH,2520,25,2451,FL
3219,7912,22312,NOBLE ENERGY INC,NBL,1010,10,1311,TX
6025,7914,22316,NOBLE ROMANS INC,NROM,2530,25,6794,IN
3160,7921,22404,NORDSON CORP,NDSN,2010,20,3569,OH
3217,7922,22406,NORDSTROM INC,JWN,2550,25,5651,WA
21294,7923,22412,NORFOLK SOUTHERN CORP,NSC,2030,20,4011,GA
22446,7923,22412,NORFOLK SOUTHERN CORP,NSC,2030,20,4011,GA
21247,7938,21455,NACCO INDUSTRIES  -CL A,NC,1010,10,1221,OH
27626,7951,21196,MOVADO GROUP INC,MOV,2520,25,3873,NJ
21298,7959,22657,NORTH EUROPEAN OIL RTY TR,NRT,1010,10,6792,NH
21299,7970,22660,EVERSOURCE ENERGY,ES,5510,55,4931,MA
21244,7974,22260,NISOURCE INC,NI,5510,55,4932,IN
21300,7977,33830,XCEL ENERGY INC,XEL,5510,55,4931,MN
3275,7982,22509,NORTHERN TRUST CORP,NTRS,4020,40,6020,IL
21303,7985,22521,NORTHROP GRUMMAN CORP,NOC,2010,20,3812,VA
3302,7991,30442,TEREX CORP,TEX,2010,20,3530,CT
3306,7993,22667,NORTHWEST NATURAL HLDNG CO,NWN,5510,55,4924,OR
3309,8001,22537,NORTHWESTERN ENRGY GROUP INC,NWE,5510,55,4931,SD
21305,8007,33264,WELLS FARGO & CO,WFC,4010,40,6020,CA
21308,8030,22688,NUCOR CORP,NUE,1510,15,3312,NC
579,8060,22092,NEWTEKONE INC,NEWT,4020,40,6797,FL
21322,8068,22899,OCCIDENTAL PETROLEUM CORP,OXY,1010,10,1311,TX
4262,8073,22905,OCEAN BIO-CHEM INC,OBCI,3030,30,2842,FL
3326,8079,22915,OCEANEERING INTERNATIONAL,OII,1010,10,1389,TX
3333,8087,17126,ITERIS INC,ITI,4520,45,8711,TX
3370,8092,22972,BRISTOW GROUP INC,VTOL,1010,10,4522,TX
3370,8092,1929148,BRISTOW GROUP INC,VTOL,1010,10,4522,TX
54299,8092,1929148,BRISTOW GROUP INC,VTOL,1010,10,4522,TX
21326,8099,11964,FIRSTENERGY CORP,FE,5510,55,4911,OH
3348,8105,23015,OIL DRI CORP AMERICA,ODC,3030,30,3290,IL
21328,8113,22981,OGE ENERGY CORP,OGE,5510,55,4931,OK
21329,8123,23061,OLIN CORP,OLN,1510,15,2810,MO
5941,8148,23149,ONE LIBERTY PROPERTIES INC,OLP,6010,60,6798,NY
21332,8151,23165,ONEOK INC,OKE,1010,10,4923,OK
3396,8176,23324,ORBIT INTERNATIONAL CORP,ORBT,2010,20,3812,NY
3418,8199,23477,OTTER TAIL CORP,OTTR,5510,55,4911,MN
21346,8210,22841,OVERSEAS SHIPHOLDING GROUP,OSG,1010,10,4412,FL
21346,8210,2155289,OVERSEAS SHIPHOLDING GROUP,OSG,1010,10,4412,FL
55056,8210,2155289,OVERSEAS SHIPHOLDING GROUP,OSG,1010,10,4412,FL
3321,8213,23505,OWENS & MINOR INC,OMI,3510,35,5047,VA
21347,8214,23506,OWENS CORNING,OC,2010,20,3290,OH
51337,8214,23506,OWENS CORNING,OC,2010,20,3290,OH
22462,8215,23508,O-I GLASS INC,OI,1510,15,3221,OH
21348,8219,23520,OXFORD INDUSTRIES INC,OXM,2520,25,2300,GA
6104,8229,23542,P & F INDUSTRIES  -CL A,PFIN,2010,20,3540,NY
3549,8240,37820,PHH CORP,PHH,4010,40,6162,NJ
3583,8245,24669,PNC FINANCIAL SVCS GROUP INC,PNC,4010,40,6020,PA
3685,8245,24669,PNC FINANCIAL SVCS GROUP INC,PNC,4010,40,6020,PA
21351,8247,24887,PPG INDUSTRIES INC,PPG,1510,15,2851,PA
3487,8253,23563,PACCAR INC,PCAR,2010,20,3711,WA
21356,8264,23595,PG&E CORP,PCG,5510,55,4931,CA
21356,8264,24303,PG&E CORP,PCG,5510,55,4931,CA
3435,8266,21940,NEVADA GOLD & CASINOS INC,UWN,2530,25,7990,WA
21355,8272,27588,SEMPRA ENERGY,SRE,5510,55,4931,CA
21355,8272,933965,SEMPRA ENERGY,SRE,5510,55,4931,CA
34798,8272,27588,SEMPRA ENERGY,SRE,5510,55,4931,CA
5708,8334,23761,PAR TECHNOLOGY CORP,PAR,4520,45,3578,NY
3457,8336,23772,PARADISE INC,PARF,3020,30,2060,FL
21365,8348,23817,PARK AEROSPACE CORP,PKE,2010,20,3672,NY
3588,8350,23824,PARK OHIO HOLDINGS CORP,PKOH,2010,20,5072,OH
3505,8357,23833,PARKER DRILLING CO,PKDC,1010,10,1381,TX
21367,8358,23834,PARKER-HANNIFIN CORP,PH,2010,20,3490,OH
3466,8386,23912,PATRICK INDUSTRIES INC,PATK,2510,25,3714,IN
21368,8387,13606,GOODRICH PETROLEUM CORP,GDP,1010,10,1311,TX
21368,8387,2646153,GOODRICH PETROLEUM CORP,GDP,1010,10,1311,TX
6333,8402,23945,PAYCHEX INC,PAYX,4510,45,8721,NY
21372,8431,1822,AMERICAN FINANCIAL GROUP INC,AFG,4030,40,6331,OH
3730,8440,24077,RANGER OIL CORPORATION,ROCC,1010,10,1311,TX
55825,8440,2589609,RANGER OIL CORPORATION,ROCC,1010,10,1311,TX
21375,8446,24083,OLD COPPER CO INC,CPPRQ,2550,25,5311,TX
21376,8455,24890,PPL CORP,PPL,5510,55,4911,PA
21377,8457,24093,PENNSYLVANIA RE INVS TRUST,PRET,6010,60,6798,PA
3622,8463,24106,PENTAIR PLC,PNR,2010,20,3561,
54185,8463,24106,PENTAIR PLC,PNR,2010,20,3561,
21384,8479,24151,PEPSICO INC,PEP,3020,30,2080,NY
21385,8486,24180,TUTOR PERINI CORP,TPC,2010,20,1540,CA
3526,8512,24266,PDC ENERGY INC,PDCE,1010,10,1311,CO
3548,8515,895413,PHI INC,PHIG,1010,10,4522,LA
21394,8530,24296,PFIZER INC,PFE,3520,35,2834,NY
21396,8539,11376,EXELON CORP,EXC,5510,55,4911,IL
21397,8542,24338,ESSENTIAL UTILITIES INC,WTRG,5510,55,4941,PA
21398,8543,24343,ALTRIA GROUP INC,MO,3020,30,2111,VA
21401,8549,24355,CONOCOPHILLIPS,COP,1010,10,1311,TX
21402,8551,24356,PVH CORP,PVH,2520,25,2300,NY
21404,8577,24439,PIEDMONT NATURAL GAS CO,DUK1,5510,55,4924,NC
21405,8579,24443,PIER 1 IMPORTS INC/DE,PIRRQ,2550,25,5700,TX
3659,8582,27595,SENECA FOODS CORP,SENEA,3020,30,2033,NY
3580,8599,491487,AGILYSYS INC,AGYS,4510,45,7372,GA
8065,8605,24515,PIPER SANDLER COS,PIPR,4020,40,6211,MN
44721,8605,24515,PIPER SANDLER COS,PIPR,4020,40,6211,MN
21411,8606,24531,PITNEY BOWES INC,PBI,2020,20,3579,CT
21413,8611,24536,POWER REIT,PW,6010,60,6798,NY
25265,8633,24591,PLANTRONICS INC,POLY,4520,45,3661,CA
